Datetime,Tweet Id,Text,Username
2020-02-28 23:57:24+00:00,1233541745511665664,"@RampCapitalLLC Started fighting the Fed 3rd week of Jan via $TLT, $GLD &amp; $SQQQ. Averaged down $SQQQ into a massive position. Unloaded $TLT, $GLD &amp; $SQQQ today in the opening 10. Rolled 60% of all those gains right after into a “March COVID” portfolio I designed. Up 12.87% in Feb, 21.17% YTD. https://t.co/s7mCwG3fqs",n3utra
2020-02-28 23:57:24+00:00,1233541743422967811,"Some #USL news re: COVID-19

USL league officials addressed both the Championship and League One Boards of Governors earlier today on coronavirus preparations. Conversation centered around working closely with their local and state health departments, (1/2)",jeffrueter
2020-02-28 23:57:22+00:00,1233541733943775237,Coronavirus: los inesperados beneficios de la epidemia de covid-19 para el medioambiente https://t.co/ZXLdsmpzf0,solis_gustavo
2020-02-28 23:57:21+00:00,1233541732316467207,"Infodemia | El Heraldo “El pánico y la histeria colectiva demandando injustificadamente atenciones en salud e insumos pueden terminar siendo muchos más dañinos que la COVID-19.”

 https://t.co/F1mD0bs8aT",hmbaquero
2020-02-28 23:57:21+00:00,1233541730131005440,"@MrMeritology When the group of patients from the Japanese cruise ship were brought back to Travis AFB, those testing positive for COVID-19 exceeded the number of isolated beds in the county - all 7 of them!",toddheberlein
2020-02-28 23:57:21+00:00,1233541729799856131,"Tuve un sueño extraño. Era un murciélago enfermo, muy enfermo. Trataba de volar pero en su vuelo caía sobre una changua. ¿Será que el @CoronaVid19 llega a Bogotá?",ZafnatpaneaCOL
2020-02-28 23:57:18+00:00,1233541720144568320,"There are 5 confirmed cases of COVID-19 in Toronto. 2 have been designated as recovered. My daughters live there so I follow. I don't mind getting it.  I'm ready to go. My COPD would make death a near certainty. And I'm very, very tired.",I_Drakakis
2020-02-28 23:57:13+00:00,1233541696329220099,@fmanjoo There’s a hundred reasons for cough. COVID-19 is only one of them.,KnowsThings
2020-02-28 23:57:11+00:00,1233541691090620416,El @CoronaVid19 me va a joder mi quedada anual con mis amigos por eurovisión. Si o no?,lluisfd
2020-02-28 23:57:11+00:00,1233541690633474048,"インフルエンザと比べてどうこう言っている専門家外の人間の意見は完全スルー推奨だな。

流石に日本は中国と違って検査する前に焼却しろとかは無いだろうからな。

現時点ではCOVID-2019は国内で大量発症はしていない。感染者数とは別だから。

リスクなんて幾らでも世の中にあるのよ。",rf_research_jp
2020-02-28 23:57:07+00:00,1233541670714535936,Just how contagious is COVID-19? This chart puts it in perspective. - Popular Science .. https://t.co/ZZq0wtz9uq,ToBeSafeNSound
2020-02-28 23:57:04+00:00,1233541659465584640,ビル・ゲイツ氏は「Covid-19は我々が危惧する病原体の中でも世紀に一つの悪質なものである、という態度で対策を始めよう」と述べ、1957年のインフルエンザ以上の致死率が予測されていることを指摘した。とのこと。 https://t.co/lmilFqiCNm,pstgtom
2020-02-28 23:57:04+00:00,1233541658181914624,Americans Are Stockpiling Cleaning Products Due to COVID-19 Fears. Do They Actually Prevent Coronavirus? https://t.co/wRjM3jip5h https://t.co/EowxFtTMN1,MohamedBentabet
2020-02-28 23:56:58+00:00,1233541634882588672,"@strychninelove Ummm, yeah...Gary Glitter &amp; that song probably aren’t the #bebest COVID-19 joke springboard. He’s a convicted pedophile https://t.co/ZNF0BovIuc",zuuliebullie
2020-02-28 23:56:58+00:00,1233541634387775488,Mujer proveniente de Italia se encuentra en Hospital de Maipú en exámenes por sospechas de covid-19 @CiudadanoMaipu @MaipuRenace @jmanalich @ministeriosalud @SeremiSaludRM https://t.co/gfI4wPjJtU,CapsulaInforma
2020-02-28 23:56:56+00:00,1233541625571368961,"ITB de Berlín la mayor feria turística del mundo, después de 54 años celebrándose anuncia su cancelación por el COVID-19 https://t.co/QzgdPujjfW https://t.co/eMB3FqTzHg",SolActualidad
2020-02-28 23:56:55+00:00,1233541624208035842,"中国語(簡体字)ですが、新型コロナウィルス(COVID -19)の感染が確認された人の累計、治癒した人の累計、亡くなった方の累計等のリアルタイムの情報はこちら（https://t.co/5RbayFbvvv）が見易いです。。

世界の発生状況、韓国の発生マップ、日本の発生マップ、イタリアの発生マップも追加されました",nae49
2020-02-28 23:56:54+00:00,1233541619565109257,"@furiousluddite @TangerineRabbit @laurenthehough Be safe, that co-worker might really have COVID",jtreneyan
2020-02-28 23:56:54+00:00,1233541617858023424,Aumentan casos de contagio de Covid-19 en Europa #Mundo https://t.co/9oDqvetEMZ https://t.co/SUZFTF3UbX,LaGazzettaDF
2020-02-28 23:56:50+00:00,1233541599847534592,"COVID-19 UPDATE -

World Health Organization Today: Risk of COVID-19 Spread and Impact Is Now “Very High At A Global Level.”

https://t.co/hEl4wj1BMm",RogenaLSpokane
2020-02-28 23:56:48+00:00,1233541594386616320,"@TroyTeslike @ElectrekCo @FredericLambert What about all the staged, phony &amp; deceitful DMV videos posted by @ray4tesla to fool people into thinking Model 3 was the only game in town?
If 150k is the China target in 2020 , ~3500 in Jan before covid#19 is abysmal.",Dr_ValueSeeker
2020-02-28 23:56:48+00:00,1233541593207959552,@MikeBloomberg The positive is with all of those Trump rallies it is a high likelihood he will be infected with COVID-19 along with a large swath of his rabid supporters.  If they want to follow him then let them. Dear Trumpanzees please ONLY watch Fox and Trump Tweets during the next months,crazypompommom
2020-02-28 23:56:48+00:00,1233541591081668608,"Coronavirus (COVID-19) mortality rate by age
https://t.co/pEJT3pTCfv",todays_health
2020-02-28 23:56:47+00:00,1233541589508804610,"Op-Ed: Mike Pence was a public health disaster in Indiana. Now he’s in charge of COVID-19
 https://t.co/f5fUwBMEP6",GovNerd
2020-02-28 23:56:47+00:00,1233541589332627458,"https://t.co/rcjcQbjJ1i
Es un hecho el COVID-19 llego a México. La Secretaria de Salud confirmo un caso de coronavirus COVID-19 en la ciudad de México e indico que se analizara un caso aislado que dio positivo a la primera prueba en 2 personas en Sinaloa. https://t.co/iDPao9hxHx",AnsuzMultimedi1
2020-02-28 23:56:45+00:00,1233541580193226766,28 Feb 2020 - DNA of Covid could make it 100 to 1000 times worse than SARS due to the properties that are similar to Ebola and HIV https://t.co/JRPnRYENmn via @TXLADY7061,TXLADY7061
2020-02-28 23:56:44+00:00,1233541574564278272,Just how contagious is COVID-19? This chart puts it in perspective. - Popular Science https://t.co/ZZq0wtz9uq,ToBeSafeNSound
2020-02-28 23:56:43+00:00,1233541571351580673,"習近平とテドロスは１度
武漢ウィルスすみません
china originated virus disease
COVID すみませんと言わないと https://t.co/tDUu2UH7Jx",m8HQ6wI5A3SrslD
2020-02-28 23:56:41+00:00,1233541562753114112,"I am so unconcerned about coronavirus/covid-19. Isn't it basically a cold that can turn into pneumonia? If you stay aware and wash your hands often and just do basic cold prevention stuff, shouldn't it be fine? Am I missing something???",JellyToastyToes
2020-02-28 23:56:40+00:00,1233541560865824768,European Nightmare As #Turkey “Opens The Gates” On Refugees While Covid-19 Ravages… https://t.co/DAaSEZ25uN #tcot,ConservativeMag
2020-02-28 23:56:40+00:00,1233541559284641793,#Coronavirus: Fecha FIFA de marzo se podría suspender por Covid-19. https://t.co/fLT9WWZkrH,lado_mx
2020-02-28 23:56:38+00:00,1233541549750796288,"@ElMitchuation @kwardy26 I know math isn't a strong suit of much of America, but if early mortality rate of COVID -19 is 2%, and mortality rate of influenza is 0.1%, that's a factor of 20. That's not an insignificant difference.",daloney65
2020-02-28 23:56:36+00:00,1233541544579301377,@CoronaVid19 Hasta que no te hagas con Bizkaia no cantes victoria,Txikitxu71
2020-02-28 23:56:34+00:00,1233541532260528129,Mỹ cập nhật cảnh báo du hành trong mùa dịch COVID-19 https://t.co/BlqULGgoYm https://t.co/uxaJwa1I6s,VOATiengViet
2020-02-28 23:56:34+00:00,1233541532092948487,"Let's stick to reality. There's still no cure for the following viruses: HIV/AIDS, Herpes, Rotavirus, SARS, Ebola, the common Flu, Dengue, &amp; Rabies. 

But we're supposed to believe Trump that a COVID-19 virus cure will surface in April so we should keep investing in the markets?",JohnLukeSam1
2020-02-28 23:56:33+00:00,1233541531468025857,"@tack_sharp He wouldn't show symptoms one day later. If it's coronavirus, he would have contracted it at an earlier time.
But if he die what was described in the story, there's a very high probability, he'll get Covid-19.",RealTwitish
2020-02-28 23:56:33+00:00,1233541528745844738,"@iExplorerLOL @CoronaVid19 Mira sigo esperando a que me des la información de un tal Jesucristo, que el Capullo se me escapó hace algún tiempo...",LaParkaoficial
2020-02-28 23:56:32+00:00,1233541525616775168,"2 new cases of the coronavirus (Covid-19) were confirmed by the Ministry of Health (MOH) on Wednesday (Feb 26) &amp; four others have recovered &amp; were discharged.”
https://t.co/t7wn3O3tSe",Kelli7997Kelli
2020-02-28 23:56:28+00:00,1233541510936707072,"私はいわゆる安倍シンパと世間では言われるんだろうが、今回のCOVID-19関連の対応はあまりにも酷いものがあると思う。

感染源地域からの人の流入をとめず、初期対応はなく、民衆が騒ぎ始めてから細かい事を考えずにただ中止だ休校だって…
衆愚政治の典型だと思いますが……",Raptor22J
2020-02-28 23:56:28+00:00,1233541508378304512,"@realDonaldTrump Aside from the fact that your tweets have become a literal wall of bots in the comments, with COVID-19 now in the wild in the US, isn't holdign a major rally a bad idea and exposing your supporters to risk of infection?",DoctorShotgun
2020-02-28 23:56:27+00:00,1233541506914451456,"@CoronaVid19 Si te contagias de coronavirus no vas a trabajar.
Rufián lo puede hacer sin contagiarse.
Rufi 1 - Cori 0",javierbotia
2020-02-28 23:56:26+00:00,1233541499884720128,"Today I learned that the proper name for COVID-19 is “bat aids”
Pretty sure I’ve caught that at some goth clubs.",s3ver1na
2020-02-28 23:56:24+00:00,1233541491148107776,"Coronavirus COVID-19 (2019-nCoV)

JOHNS HOPKINS INTERACTIVE MAP AND LATEST UPDATES ON CORONAVIRUS https://t.co/ayVvejTKUo",Bob_Haire
2020-02-28 23:56:20+00:00,1233541476560392199,Jajajaja #COVID19mx que te quede claro cabroncito @CoronaVid19 https://t.co/bF6CoIYIpP,rosariopecruz
2020-02-28 23:56:20+00:00,1233541474719092744,"@SmeeHereAgain @WScetrine No doubt he will give them a choice: either I can fire you now, which I don't want to do, or we can all take an 80% pay cut, repayable if the covid crash doesn't happen.  His pay will be cut too. I know which I'd take.  He's very far from a millionaire.",Nigel_Purchase
2020-02-28 23:56:18+00:00,1233541465206394883,Mujer proveniente de Italia se encuentra en Hospital de Maipú en exámenes por sospechas de covid-19 https://t.co/vT6n57ngAR vía @biobio,UrrutiaPatty
2020-02-28 23:56:17+00:00,1233541464539516929,"#RT y dejen de cundir el pánico

 Los desinfectantes domésticos no acaban con el COVID-19  https://t.co/DxLaPHEvwM",andreacrizo
2020-02-28 23:56:10+00:00,1233541434629709824,"[フォートナイトライブ]クリエイティブ!!!（参加OK)!!!COVID-19(コロナ)大丈夫？？？概要欄をちゃんと読んでコメントしてや♪♪暇潰... https://t.co/rFJFZyoQxt @YouTubeより

 #フォートナイト募集",parutamu_paruru
2020-02-28 23:56:10+00:00,1233541432566136832,"ASEA Members, some quick notes on COVID-19 for front line employees:
✅Avoid close contact with people who are sick
✅Avoid touching your eyes, nose, and mouth
✅Stay home when you are sick
✅Wash your hands
Visit our website for more information: https://t.co/clmGRFSJCn https://t.co/rmfPqdmNlH",ASEALocal52
2020-02-28 23:56:08+00:00,1233541425309945856,"Bad link in  the @WHO Coronavirus disease (COVID-2019) situation report #39, should be https://t.co/OMpudsgWFN (reports are at https://t.co/gwunLACM5L)",stephanwehner
2020-02-28 23:56:06+00:00,1233541418783772673,"@C3_Nik Well , Central banks are now asking citizens to limit the use of cash/ATMs ! in countries hit by COVID-19 virus .

Go figure ...😎",CtsVvv
2020-02-28 23:56:05+00:00,1233541411561099265,COVID-19が呼びにくいというが、既に「新型肺炎ウイルス」で定着しつつあると思う。それもいずれ変異して病原性がグレードアップし「ブランニュー！新型コロナ誕生」となり、「終末はご相談会開催、ぜひお近くの保健機関へ･･･（やめなさい,renya_mutaguchi
2020-02-28 23:56:04+00:00,1233541409040486402,みてる：新型コロナウィルスと表示するのをメディアは即刻やめよ。 COVID-19 と表示すべし！(小川浩) - Y!ニュース https://t.co/NhoxpO0prL,sallyzow
2020-02-28 23:56:04+00:00,1233541406737694720,"@ArdyCaballero Los desinfectantes y antibacteriales no jalan contra el Covid-19, tiene que ser un antibacterial con base mínima de alcohol al 70%",Cotorock
2020-02-28 23:56:03+00:00,1233541402874777603,"WHO给SARS-COVID-19取名
始于太阳月亮，给李取名

自成病毒，非生化
号马上关门，新冠之王
SARS当今，非典也",RichardGao68
2020-02-28 23:56:02+00:00,1233541401985503232,"People who are coronavirus-free would be advised to stay away from doctors’ offices, hospitals and other medical clinics where COVID-19 patients are likely to be, except in emergencies. 

That means postponing elective surgeries. https://t.co/e5oMhsQzqw",latimes
2020-02-28 23:56:02+00:00,1233541398579646464,"In the event of a local coronavirus outbreak, health officials may ask residents to quarantine themselves at home for 14 days if they have symptoms of COVID-19 or if they live with someone who has it. https://t.co/e5oMhsQzqw",latimes
2020-02-28 23:55:58+00:00,1233541383304220674,"ไกด์หนุ่มป่วยบินจากโสมตรวจยกลำ - ฮอกไกโดประกาศภาวะฉุกเฉิน
#ไวรัสโควิด19
covid 19
 https://t.co/g5lXtIq8IY",j50YXsJqsmXUZ7s
2020-02-28 23:55:56+00:00,1233541374416506881,仕事柄、COVID-19感染は絶対に避けなくてはと思っていたので、ここのところジムにすら行けていません。3月3日以降は行こういかな。閉館してるかもしれないけれど。,tomosen_i
2020-02-28 23:55:56+00:00,1233541373489483779,"@WiadomosciTVP Droga Redakcjo - czy posiadacie bardziej konkretne informacje? Na jakiej podstawie można oszacować skuteczność działań, skoro nadal oficjalnie nie potwierdzono występowania COVID-19 w Polsce? Czy oddziały szpitalne przygotowane są na potencjalną pandemię?",MichalZapalski
2020-02-28 23:55:52+00:00,1233541356771053568,"Global Market for Personal Computing Devices Will Be Impacted by COVID-19, According to @IDC https://t.co/zDbgZkFOET #PCs #tablets #IDCTracker #COVID19",geoffwilbur
2020-02-28 23:55:52+00:00,1233541356389388299,"@pink_lady56 In general, Coronaviruses are a group of viruses that cause diseases in mammals and birds. In humans, coronaviruses cause respiratory tract infections that are typically mild, such as the common cold. COVID-19 is rare, and of course can be lethal.",CoughingHillary
2020-02-28 23:55:51+00:00,1233541355537780736,"She’s now moved on to boasting about not wearing a mask with her lung infection that’s “definitely not Covid.” 

“If I die, I die,” she said. 

😳👀",mle_goldman
2020-02-28 23:55:49+00:00,1233541345769336833,"@BillGates What puzzles me is the fact, that in Japan for #japancoronavirus #COVID2019 the (exponential) growth rate shows unique trend compared to other countries (stable/constant lower exp. growth).

#thatisnotbadt for #Japan 

Here attached an overview.

#Covid_19 
#SARSCoV2 
#thatisbadt https://t.co/9nwWdUT3RU",Franck_McBecker
2020-02-28 23:55:49+00:00,1233541343705649152,@NBCNightlyNews @NBCNews @tomcostellonbc The voids in masks work well for bacteria - the covid-19 virus is small enough to go through just like it wasn’t even there..,secrati
2020-02-28 23:55:49+00:00,1233541343689003008,仙台も新型肺炎(COVID-19)が確認された。経路不明なら感染拡大が始まっている。今の段階で町閉鎖・都市閉鎖を実行すべき。しかし、安倍首相の休校要請すら反発される。ならば町閉鎖すら困難。疫病対策を理解しない者が多いと、感染拡大はするだけ。#新型コロナウイルス https://t.co/Umrnn5rFlE,box217
2020-02-28 23:55:48+00:00,1233541342304882689,EM菌の『EM讃詞』はCOVID-19(新型コロナウイルス）にも効きますか？ / “ＥＭ情報室ＷＥＢマガジンエコピュア連載新・夢に生きる 比嘉照夫 琉球大学名誉教授 第147回” https://t.co/tb4IIRAdvd,breathingpower
2020-02-28 23:55:48+00:00,1233541342200057857,"County of Santa Clara Public Health Department Reports Third Case of COVID-19 https://t.co/EQckEB5pXS 
#COVID19 #coronavirus",DonnaYoungDC
2020-02-28 23:55:48+00:00,1233541340702494720,"5th case of COVID-19 has been reported in Ontario &amp; is awaiting confirmation via testing at the National Microbiology Lab in Winnipeg, provincial health officials said Wednesday.”
https://t.co/rZy8crEv6i",Kelli7997Kelli
2020-02-28 23:55:46+00:00,1233541333316329472,"As we continue to learn more about COVID-19 (or the novel coronavirus), I wanted to reiterate the importance of each us fighting against stigmas and discrimination being experienced by the AAPI community around the virus.
https://t.co/1PL7nHUtyP",AsmCottie
2020-02-28 23:55:42+00:00,1233541316807712769,"@LaPesteNegra18 @groenlandiainc @VirusSida69 @CoronaVid19 Vive en República Dominicana. 
Alli viven puros Negros.",AndresLeger1
2020-02-28 23:55:38+00:00,1233541300453953536,"I'm working in the courtyard of a local shopping center that where my ISP has provided free wifi. 

Three dudes at a nearby cafe can't stop talking about their how investment strategies will take advantage of COVID-19 and 'totally ride that wave, dude!'",dpan
2020-02-28 23:55:38+00:00,1233541297262039040,"Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE
 https://t.co/cBBAj53Gpc https://t.co/s4veLiz3oy",MedianPolitics
2020-02-28 23:55:35+00:00,1233541284641427456,COVID-19重篤化パターン https://t.co/txSkrVQ3nE,CoronaEdajima
2020-02-28 23:55:33+00:00,1233541279201579012,WHO Says Risk Of COVID-19 Is Now 'Very High At A Global Level' https://t.co/h2B88bHMm5 https://t.co/ePMP1Osljg,JamesAmbroseMe1
2020-02-28 23:55:31+00:00,1233541270603255809,Korea's response to COVID-19 hailed by international experts https://t.co/ingTpfZdd1,m2_b2_
2020-02-28 23:55:29+00:00,1233541263577767937,BBC News Mundo - Coronavirus en México: confirman el primer caso de covid-19 en el país https://t.co/C23gFE8I2g,netradiomx
2020-02-28 23:55:29+00:00,1233541262764060672,"Covid-19 Coronavirus Contributes to decline in mortgage rates
https://t.co/VlrlMH8fru https://t.co/wh29S7tirB",markalltree
2020-02-28 23:55:29+00:00,1233541262067863554,@washingtonpost The king is more concerned about the financial effects of COVID-19 as opposed to the humanitarian aspects of this world pandemic. No compassion or moral compass. So sad.,Rajonez
2020-02-28 23:55:29+00:00,1233541260595662848,"Un hôpital d'une capacité de 40 à 50 lits, avec l'équipement nécessaire pour la prise en charge des patients atteints de coronavirus suspecté ou confirmé (COVID-19) sera activé par les Ministères de la santé publique et de la défense de la base navale de Santo-Domingo, rapporte",2blatere
2020-02-28 23:55:24+00:00,1233541241075314691,@cobra_taka_ @CoronaVid19 El fascismo también pertenece a esa lacra. El colectivismo.,danielortizguer
2020-02-28 23:55:22+00:00,1233541230816120834,@Truth_Truth_Now @tedlieu @realDonaldTrump Potential is there for the death rate to be higher. 1957 influenza death rate was 0.1% for COVID-19 is over 2%. Many infected show only mild symptoms and incubation is up to 14 days which increases the spread infecting up to 60% of the population. So 2% of 211 Million in US is?,MMakMac
2020-02-28 23:55:18+00:00,1233541216504926208,"Fue detectado el primer caso de un perro con coronavirus, luego de que su dueña con Covid-19 lo contagiara, informó el portavoz del Ministerio de Agricultura, Pesca y Protección del Medio Ambiente de Hong Kong. https://t.co/jjiyIqZpn6",alvarez_armando
2020-02-28 23:55:17+00:00,1233541210934898689,"Man stops using internet after hearing latest case of Covid-19 is reported in Silicon Valley. ""Does that mean I can drink Corona beer now,"" he asked",LahdeeDot
2020-02-28 23:55:15+00:00,1233541202282188804,#Enlace | Sector empresarial buscará acercamiento con autoridades estatales para apoyar medidas luego de casos de  COVID-19. https://t.co/1jJ6gwxN0p,TelevisaMorelos
2020-02-28 23:55:14+00:00,1233541196603105280,"@CoronaVid19 A mi se me escapó uno una vez, nunca más 😂",LaParkaoficial
2020-02-28 23:55:13+00:00,1233541195059453952,@DrEricDing how do we kill covid on surfaces?,benFranklin2018
2020-02-28 23:55:12+00:00,1233541191851028480,Factually incorrect - SARS-CoV-2 / COVID-19 has mortality rate ~ 20x higher than the flu.   [ flu 0.1% versus ~2.0% for COVID ] https://t.co/in0vh9HF5B,justgord
2020-02-28 23:55:12+00:00,1233541189690888193,@woods_account @DeeTwoCents @ewarren @TheRoot @michaelharriot I dont understand the flu comparisons. When Covid 19 is as wide sread as the flu then we make comparisons. My understanding is this is more deadly but is not as widespread. The widespread is what people are worried about given the increase in lethality.,bp22
2020-02-28 23:55:10+00:00,1233541181671452674,"¡Hoy a las 7pm! No se pierda en #HoyEnElMundo el análisis sobre el riesgo del Covid-19, participe con el ht #HoyCovid19 con la viróloga de la @UniJaveriana María Fernanda Gutiérrez. Véanos en Claro 465, DirecTv 147, Movistar 416 y UNE 19 https://t.co/lfUuWwbung",CABLENOTICIAS
2020-02-28 23:55:09+00:00,1233541178395701248,"The Islamic Republic of Iran did not inform about the COVID-19 virus until the February 11th march and elections.
By the time the election was over, it had begun to inform very little. @realDonaldTrump",help_4_Iranian
2020-02-28 23:55:09+00:00,1233541177154166784,¿Creen que el Coronavirus(COVID-19) va a llegar a Colombia?,lauracardonagg
2020-02-28 23:55:06+00:00,1233541166873948160,"@msaid_didu Semoga MenKo tersebut dapat COVID-19 istimewa Dari tamunya.
Kita mulai capek dengan rezim ini.
Rezim ini memonopoli kebenaran, hukum, bahkan kondisi COVID-19 pun dimonopoli gak Ada.",RepublikIni
2020-02-28 23:55:05+00:00,1233541161324883970,North Korea's first confirmed Coronavirus COVID 19 patient shot dead: report https://t.co/RNLXurVCkY,adnildyob
2020-02-28 23:55:03+00:00,1233541154408239106,WHO Says Risk Of COVID-19 Is Now 'Very High At A Global Level' https://t.co/elzHalxsHS https://t.co/ontSzjaJ7V,solomon_m_davis
2020-02-28 23:55:03+00:00,1233541153389150212,"@ballmatthew LOL. As we saw with Sonic, maybe not too late to go back and do some reshooting, throw some N95 masks in the film in post, and make the movie about a crazy COVID-19-infected patient who breaks out of quarantine and terrorizes the nation.",eugenewei
2020-02-28 23:55:02+00:00,1233541149891137537,"#Breaking

Azerbaijan, Belarus, Lithuania, New Zealand and Nigeria all confirmed their first cases of COVID-19 on Friday, with the latter marking the first known case of the coronavirus in sub-Saharan Africa.

#CoronaVirus #COVID19",nethead
2020-02-28 23:55:01+00:00,1233541144459517953,somebody might have deliberately create this COVID 19,AmorimCarmodo
2020-02-28 23:55:00+00:00,1233541141183647744,COVID-19男性かかりやすい https://t.co/61V7QyLf3m,CoronaEdajima
2020-02-28 23:55:00+00:00,1233541139527065606,"Scientists said COVID-19 is generally worse than a bad cold, but not as bad as the flu. When it's fatal, it's generally because of underlying health conditions. https://t.co/PuGXoIytbk",WNCN
2020-02-28 23:55:00+00:00,1233541139027943426,"@CoronaVid19 no quiero ser intensa, pero has contagiado a dos alumnos de la Univerdidad donde trabajo... Empieza por los trabajadores, coño, que nos hace más falta librar",pattWTF
2020-02-28 23:55:00+00:00,1233541138646061056,"#EnVideo 📹 | Entérate de los mitos y realidades sobre el COVID-19 y qué está haciendo Venezuela para prevenir esta enfermedad en @cafeenlamanana con @emmacaroagurto y @michelcaballero

#UniónYProgresoEconómico 

https://t.co/b0V7gpcY9T",VTVcanal8
2020-02-28 23:55:00+00:00,1233541137975128064,"@azurofer @CoronaVid19 La sidra me gusta , en verano estare por allí en alguna charca.",FiebreAfricana
2020-02-28 23:54:59+00:00,1233541136146411522,¿@iExplorerLOL por el navegador me puede entrar el @CoronaVid19?,isaacpfg
2020-02-28 23:54:58+00:00,1233541131574685696,"Good Morning Everyone🌄
今年の4年に1度の閏年の2.29.はCOVID-19(新型コロナ)の影響で、ディズニーやUSJも休園で過ごし方をどうするか悩んでる人も仕事等の人も穏やかな2月最終日を過ごして下さいね🤗 https://t.co/i8OcMTtH0J",Wizato500
2020-02-28 23:54:58+00:00,1233541130718863360,@xolvlinus news said there’s one artist’s staff got the covid-19 :(,inlovegolcha
2020-02-28 23:54:57+00:00,1233541125316775944,@jodidaRABIA @LaPesteNegra18 @TbTuberculosis @GripeA18 @VirusTroyano2 @FiebreAfricana @ElWuhan @SuarezsandraM @Anti_cuerpo @GuerranuclearO @virus_zoster @Dengueevirus @VirusMarburgo @Malaria42158971 @ebola2020v @VirusSida69 @GripeComn1 @SoyLaGripa @Salmonelosis_ES @pestenegrisma @CoronaVid19 ;) este año subiremos esas estadísticas,ElmurcielagoOk
2020-02-28 23:54:55+00:00,1233541120266772481,@christineoupas Twitter #coronavirus #covid19 #covid_19 #covid et j'en ai marre de devoir mettre 4 hashtags à chaque fois.,dekkab75
2020-02-28 23:54:55+00:00,1233541117586681856,"I suggest you watch the BBC4 documentary Contagion on iplayer, it modelled a flu outbreak with transmission (R0) of 1.8 and mortality of 2% in the UK. It showed two thirds of the UK were infected within a few months with around 880k deaths. This is a pretty good fit for COVID-19",WeVotedToLeave
2020-02-28 23:54:53+00:00,1233541110531854337,@_Nikator_ @CoronaVid19 😂😂😂,RxnIv
2020-02-28 23:54:52+00:00,1233541104793833472,Sharing research data and findings relevant to the novel coronavirus (COVID-19) outbreak @wellcometrust  https://t.co/muq6D7scc0,whitejeon
2020-02-28 23:54:50+00:00,1233541099723120641,@andreagc02_ @anxoo__ @Juanill0_89 @CoronaVid19 @saantiquintana HAZLE CASO A LA NIÑAAAAA,oliveira_xulia
2020-02-28 23:54:50+00:00,1233541098699722753,Dor de cabeça é um dos sintomas do Covid-19?,tedesc00
2020-02-28 23:54:49+00:00,1233541093955919872,"No existe circulación del COVID-19 a nivel comunitario en México:Salud
https://t.co/Y0yryc1tVR
#Veracruz #BocaDelRio #Xalapa #Circulación #NivelComunitario #Covid19",portafoliover
2020-02-28 23:54:47+00:00,1233541086523674625,"新型コロナウィルスと表示するのをメディアは即刻やめよ。 COVID-19 と表示すべし！(小川浩) - 個人 - Yahoo!ニュース

わかった、武漢ウイルスって言うのね。よっしゃー！ https://t.co/J1nDlEW8G2",operu67
2020-02-28 23:54:46+00:00,1233541083008815106,"Hrun hefur orðið á hlutabréfamörkuðum bæði hérlendis og erlendis vegna kórónuveirunnar COVID-19 á síðustu vikum, sérstaklega þeirri sem nú er að líða undir lok. Hröð útbreiðsla veirunnar olli í þessari viku stærstu dýfu á hlutabréfamarkaði á heimsvísu ... https://t.co/cmfuTypfO1 https://t.co/CGTb7XU2Sq",mblfrettir
2020-02-28 23:54:45+00:00,1233541076398399488,@ParacetamolOfi @AegyptiDengue @FiebreAfricana @fiebretifoidea @CoronaVid19 @gripeA2020 @comun_gripe @H1n1Porcina @_Plaga_de_Justi @ebola2020v @Lepra19524055 @Varicela19 @VirusSida69 @Gripe_Comun Me das cosquillas namas,GripeH1N1Of
2020-02-28 23:54:43+00:00,1233541069880676353,กปน. ยืนยัน กระบวนการผลิตน้ำประปาสะอาดปลอดภัย ไร้เชื้อไวรัส COVID-19 #สายด่วน1111 #การประปานครหลวง https://t.co/iXXqVYoMnK #COVIDー19 https://t.co/ounlCeBv4Z,GCC_1111
2020-02-28 23:54:43+00:00,1233541069633150979,"@rtehrani Doesn't look like we can either, not with these clowns in charge. The Veterans Administration, the primary care resource for 18.2 million vets. Manager 152 Va Medical Centers the entity employing 377,000 people has ZERO plan in place to test for COVID-19 or stop its spread. None.",rbottoms
2020-02-28 23:54:42+00:00,1233541065078079488,Please la COVID 19 ni issue besa. Sudah2 la tu dgn politic yang x tentu hala. Better bersedia untuk something yg lebih penting.. Xbanyak masa da ni 😢..,aini_nordin
2020-02-28 23:54:40+00:00,1233541055095529472,"峰先生@minesoh へのよくある質問

■COVID-19の症状と経過のついての解説 https://t.co/4vJbFfs1kQ",covid19_shaun
2020-02-28 23:54:39+00:00,1233541049903177728,If the #stockmarkets keep falling - how confident will you be about a #vaccine for #COVID-19 and funds being available for their development?,notarywise
2020-02-28 23:54:37+00:00,1233541045356580869,"@nytimes @CNN @FoxNews @washingtonpost @NBCNews @ABC @CBSNews 

I AM AN EMPLOYEE AT 

NEWARK INTERNATIONAL AIRPORT 

WHOSE JOB HAS BEEN THREATENED OVER WEARING PROTECTIVE FACEMASKS DURING THIS COVID-CRISIS.

PLEASE HEAR MY PLIGHT

OUR RIGHTS ARE VIOLATED 
Over customer serv.",GullyFern1
